NE Name,Resource Name,Queue Block,Queue Number,Time,Dequeued (Bytes),Dequeued (Frames),Dropped (Bytes),Dropped (Frames)
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 16:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 16:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 16:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 16:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 16:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 16:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 16:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 16:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 16:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 16:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 16:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 16:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 16:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 16:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 16:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 16:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 16:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 16:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 16:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 16:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 16:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 16:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 16:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 16:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 16:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 16:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 16:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 16:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 16:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 16:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 16:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 16:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 16:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 16:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 16:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 16:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 16:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 16:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 16:02:17,8636897408,67475761,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 16:04:17,8782745216,68615197,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 16:06:17,8928665216,69755197,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 16:08:17,9074696832,70896069,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 16:10:17,9220616448,72036066,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 16:12:17,9365857152,73170759,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 16:14:17,9512355840,74315280,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 16:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 16:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 16:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 16:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 16:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 16:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 16:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 16:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 16:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 16:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 16:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 16:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 16:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 16:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 16:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 16:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 16:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 16:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 16:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 16:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 16:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 16:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 16:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 16:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 16:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 16:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 16:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 16:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 16:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 16:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 16:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 16:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 16:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 16:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 16:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 16:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 16:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 16:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 16:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 16:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 16:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 16:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 16:02:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 16:04:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 16:06:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 16:08:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 16:10:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 16:12:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 16:14:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 16:16:17,12068964736,94288787,92474739584,722458902
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 16:18:17,12218681728,95458451,93621956480,731421533
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 16:20:17,12368518528,96629051,94770088576,740391315
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 16:22:17,12518204800,97798475,95917073792,749352138
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 16:24:17,12667966080,98968484,97064632192,758317439
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 16:26:17,12817697152,100138259,98211959296,767280930
NACM_172.17.238.90,Ethernet 1/3,0/1,0,2026-02-05 16:28:17,12967497088,101308571,99359803520,776248463
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 16:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 16:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 16:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 16:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 16:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 16:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,1,2026-02-05 16:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 16:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 16:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 16:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 16:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 16:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 16:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,2,2026-02-05 16:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 16:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 16:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 16:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 16:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 16:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 16:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,3,2026-02-05 16:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 16:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 16:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 16:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 16:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 16:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 16:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,4,2026-02-05 16:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 16:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 16:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 16:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 16:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 16:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 16:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,5,2026-02-05 16:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 16:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 16:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 16:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 16:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 16:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 16:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,6,2026-02-05 16:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 16:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 16:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 16:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 16:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 16:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 16:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/3,0/1,7,2026-02-05 16:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 16:16:17,9658351104,75455868,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 16:18:17,9804227840,76595530,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 16:20:17,9950221440,77736105,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 16:22:17,10096069248,78875541,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 16:24:17,10241990912,80015554,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 16:26:17,10387881856,81155327,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,0,2026-02-05 16:28:17,10533839488,82295621,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 16:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 16:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 16:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 16:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 16:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 16:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,1,2026-02-05 16:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 16:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 16:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 16:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 16:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 16:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 16:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,2,2026-02-05 16:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 16:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 16:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 16:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 16:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 16:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 16:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,3,2026-02-05 16:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 16:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 16:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 16:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 16:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 16:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 16:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,4,2026-02-05 16:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 16:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 16:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 16:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 16:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 16:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 16:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,5,2026-02-05 16:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 16:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 16:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 16:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 16:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 16:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 16:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,6,2026-02-05 16:28:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 16:16:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 16:18:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 16:20:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 16:22:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 16:24:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 16:26:17,0,0,0,0
NACM_172.17.238.90,Ethernet 1/4,0/1,7,2026-02-05 16:28:17,0,0,0,0
